ref_id,source_file,text
61,ch04,劉進慶，《戰後臺灣經濟分析》（日本東京：東京大學出版會，1975年2月），頁62-63。
61,ch05,柯遠芬，〈事變十日記〉，載臺灣新生報社編，《衝越驚濤的年代》，頁200。
62,ch02_0001,長官公署新聞室編，〈臺灣暴動事件紀實〉，《臺灣二．二八事件檔案史料》，頁233；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁48；林德龍輯註、陳芳明導讀，《二二八官方機密史料》（臺北：自立晚報社，1992年2月），頁6。
62,ch03_0001,〈蔣主席致陳儀三月巧電〉，《二二八事件資料選輯（二）》，頁196。
62,ch04,閩臺通訊社編，〈臺灣政治現狀報告書〉，《二二八真相》，頁18。
62,ch05,戴國煇、葉芸芸，《愛憎228》（臺北：遠流出版公司，1992年），頁249。
63,ch02_0001,〈二二八事件經過〉，《臺灣新生報》，1947年3月4日；唐賢龍，〈臺灣事變內幕記〉，鄧孔昭主編，《二二八事件資料集》，頁57-58；林木順，《臺灣二月革命》，頁10。
63,ch03_0001,〈白崇禧呈蔣主席三月篠電〉，《二二八事件資料選輯（二）》，頁194。
63,ch04,揚風，〈臺灣歸來〉，上海《文匯報》，1947年3月4日，收入陳興唐編，《臺灣「二．二八」事件檔案史料（上卷）》，頁118。
63,ch05,林木順，《臺灣二月革命》，頁58。
64,ch02_0001,〈從紡織場童工到進步記者—工人作家周青的腳蹤〉，載於藍博洲，《沉屍．流亡．二二八》（臺北：時報文化出版公司，1991年6月），頁140；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁49。
64,ch03_0001,〈蔣主席致白崇禧三月巧電〉，《二二八事件資料選輯（二）》，頁198。
64,ch04,本刊特約記者，〈隨時可以發生暴動的臺灣局面〉，《觀察》2：2，（1947年3月8日），頁18。
64,ch05,鍾逸人，《辛酸六十年》（上），頁640。
65,ch02_0001,林木順，《臺灣二月革命》，頁10-11。
65,ch03_0001,〈陳儀呈蔣主席三月十八日函〉，《二二八事件資料選輯（二）》，頁200-204。
65,ch04,柯遠芬，〈臺灣二二八事變之真像〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（一）》（臺北：中央研究院近代史研究所，1992年2月），頁17。〈范誦堯先生口述紀錄〉，收入臺灣省文獻委員會編印，《二二八事件文獻補錄》（南投：臺灣省文獻委員會，1994年2月），頁116。
65,ch05,李翼中，《帽簷述事》，載中央研究院近代史研究所編印，《二二八事件資料選輯》，頁407。
66,ch02_0001,〈二二八事件經過〉，《臺灣新生報》，1947年3月4日；唐賢龍，〈臺灣事變內幕記〉，收於鄧孔昭主編，《二二八事件資料集》，頁60-61；林木順，《臺灣二月革命》，頁11-13；臺灣省警備總司令部，〈臺灣省「二二八」事變記事〉，載於臺灣省文獻委員會編印，《二二八事件文獻續錄》（南投：臺灣省文獻委員會，199年2月），頁397-398；楊亮功、何漢文，〈調查「二二八」事件報告〉，中央研究院近代史研究所主編，《二二八事件資料選輯（二）》，頁266-267；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁51-52；陳翠蓮，《派系鬥爭與權謀政治：二二八悲劇的另一面相》，頁142-143。
66,ch03_0001,〈蔣主席致蔣經國三月巧電〉，《二二八事件資料選輯（二）》，頁199。
66,ch04,《臺灣新生報》，1947年2月28日。
66,ch05,莊嘉農（蘇新），《憤怒的臺灣》，頁145；又見《二二八事件研究報告》，頁58-59。
67,ch02_0001,長官公署衛兵開槍事件，官民說法頗有出入。大抵官方說法皆認為是先由群眾開槍引起，導致公署衛兵開槍還擊，詳見長官公署新聞室所編《臺灣暴動事件紀實》；王康在〈二二八事變親歷記〉一文引用長官公署秘書長葛敬恩的談話內容、警備總部參謀長柯遠芬所發表〈事變十日記〉之內文。民間說法則多以長官公署衛兵毫無預警即開槍掃射群眾，詳見行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁52-54；陳翠蓮，《派系鬥爭與權謀政治：二二八悲劇的另一面相》，頁143-146。
67,ch03_0001,〈白崇禧呈蔣主席三月養電〉，《二二八事件資料選輯（二）》，頁214-218。
67,ch04,《臺灣新生報》，1947年2月28日；3月3日。
67,ch05,陳翠蓮《派系政治與權謀政治—二二八悲劇的另一面相》，頁268。
68,ch02_0001,唐賢龍，〈臺灣事變內幕記〉，鄧孔昭主編，《二二八事件資料集》，頁63-64；林木順，《臺灣二月革命》，頁13；楊亮功、何漢文，〈調查「二二八」事件報告〉，中央研究院近代史研究所主編，《二二八事件資料選輯（二）》，頁268。
68,ch03_0001,〈白崇禧呈蔣主席三月廿三日電〉，《二二八事件資料選輯（二）》，頁219。
68,ch04,林木順，《臺灣二月革命》（臺北：前衛出版社，1992年1月），頁19。
68,ch05,林木順，《臺灣二月革命》頁21，《憤怒的臺灣》頁146。
69,ch02_0001,林木順，《臺灣二月革命》，頁14。
69,ch03_0001,〈臺灣二二八慘案聯合後援會為挽救臺灣危局致于右任電〉，收入陳興唐主編，《臺灣二二八事件檔案史料（下）》，頁793-795。
69,ch04,〈陳儀在事件中的講話和廣播詞〉，收入鄧孔昭編，《二二八事件資料集》（臺北：稻鄉出版社，1991年2月），頁335-336。
69,ch05,林木順，《臺灣二月革命》頁21；莊嘉農（蘇新），《憤怒的臺灣》頁146。
70,ch02_0001,林木順，《臺灣二月革命》，頁45。
70,ch03_0001,〈（白崇禧）報告事變起因及善後措施—1947年4月7日上午9時於中樞紀念週〉，鄧孔昭編，《二二八事件資料集》（臺北：稻鄉出版社，1991年；原由廈門大學研所於1981年10月出版），頁363-366。
70,ch04,林德龍輯註，《二二八官方機密史料》（臺北：自立晚報社，1992年2月），頁15-17。
70,ch05,《國防部情報局：劉啟光約談筆錄及書面報告》，1954年。
71,ch02_0001,當時板橋鎮為臺北縣政府所在地。參見林木順，《臺灣二月革命》，頁49-51；臺灣省行政長官公署新聞室，〈臺灣暴動事件紀實〉，鄧孔昭主編《二二八事件資料集》，頁209；臺灣省文獻委員會編印，《二二八事件文獻輯錄》（南投：臺灣省文獻委員會，1991年11月），頁69-71。
71,ch03_0001,中研院近史所檔案館藏，〈國防最高委員會第226次常務會議紀錄〉，1947年4月7日，檔號228G：1-1。
71,ch04,林木順，《臺灣二月革命》，頁21。
71,ch05,引自孫萬國，〈半山與二二八初探〉《二二八事件研究論文集》，頁253。
72,ch02_0001,林木順，《臺灣二月革命》，頁51。
72,ch03_0001,〈陳儀呈蔣主席四月真電〉，《二二八事件資料選輯（二）》，頁234。
72,ch04,〈陳儀在事件中的講話和廣播詞〉，頁336-337。
72,ch05,〈大溪檔案〉，中研院近史所《二二八事件文獻續錄》（二），頁246
73,ch02_0001,當時桃園鎮為新竹縣政府所在地，參閱王建生、陳婉真、陳湧泉，《1947臺灣二二八革命》，頁128；林木順，《臺灣二月革命》，頁54；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁76-77。
73,ch03_0001,〈陳儀呈蔣主席三月霰電〉、〈陳儀呈蔣主席三月十八日函〉，《二二八事件資料選輯（二）》，頁195，頁200-204。
73,ch04,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》（臺北：國史館，2004年），頁203。
73,ch05,丁滌生，《自由中國名人傳》（臺北：世界文化服務社，1952年），頁17。
74,ch02_0001,林木順，《臺灣二月革命》，頁57-58；〈憲兵第四團新竹憲兵隊鎮壓管區內暴動經過報告書〉，臺灣省文獻委員會，《二二八事件文獻補錄》（南投：臺灣省文獻委員會，1992年），頁462-464；〈張秉承上言普誠代電呈報新竹市警察局處理暴徒滋事經過；附件：新竹市警察局處理本市暴徒響應臺北二二八事件經過概況報告書〉，侯坤宏、許進發編，《二二八事件檔案彙編（一）》（臺北：國史館，2002），頁310-317。
74,ch03_0001,〈白崇禧呈蔣主席三月十九日函〉，函末附言，《二二八事件資料選輯（二）》，頁208。
74,ch04,柯遠芬，〈事變十日記〉，收入李敖編著，《二二八研究》，頁247。
74,ch05,丁滌生，前引書，頁196。
75,ch02_0001,林木順，《臺灣二月革命》，頁51；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁141-142；王建生、陳婉真、陳湧泉，《1947臺灣二二八革命》，頁211。
75,ch03_0001,〈陳誠呈蔣主席四月十一日簽呈〉，《二二八事件資料選輯（二）》，頁235。按，二二八事件處理委員會提出的42條處理大綱，即包括「警備司令部應撤銷，以免軍權濫用」。鄧孔昭編，《二二八事件資料集》，頁276。
75,ch04,柯遠芬，〈事變十日記〉，頁241-245；247。
75,ch05,丁滌生，前引書，頁17。
76,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁84；〈張稟承上言普誠代電呈報臺中市的謝雪紅煽動暴徒叛亂情形〉，侯坤宏、許進發編，《二二八事件檔案彙編》，頁362；林木順，《臺灣二月革命》，頁62。
76,ch03_0001,同上註之簽呈，幕僚簽註意見。
76,ch04,〈陳儀呈蔣主席二月儉電〉，〈大溪檔案〉，頁64。
76,ch05,鍾逸人，《心酸六十年》上冊，頁638。
77,ch02_0001,〈王厚才（彰化市警察局長）「二二八事件」回憶資料（內政部警政署編印）〉，侯坤宏、許進發，《二二八事件檔案彙編（九）》（臺北：國史館，2002年），頁211-216；〈呂世明先生口述〉，臺灣省文獻委員會，《二二八事件文獻輯錄》，頁118-119；王建生、陳婉真、陳湧泉，《1947臺灣二二八革命》，頁144-145；《楊亮功調查報告》，附件六〈彰化市「三二」事變經過報告書〉。
77,ch03_0001,〈白崇禧呈蔣主席四月十七日簽呈〉，《二二八事件資料選輯（二）》，頁252。加註這些意見的人應是當時軍務局局長俞濟時；二次大戰後蔣介石將侍從室改為軍務局和政務局，俞濟時擔任軍務局局長，1947年曾由國防部挑選人員組織視察組，派赴各戰區監督檢查，直接向軍務局密報。詳見馬民康，〈國民黨戰地視察機構的形成與作用〉，原載《團結報2178期》（1999年7月1日），轉登「軍史館」：www.mgjs.com
77,ch04,柯遠芬，〈事變十日記〉，頁232。
77,ch05,丁滌生，前引書，頁197。
78,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁102-104。
78,ch03_0001,〈白崇禧呈蔣主席四月十七日簽呈〉，《二二八事件資料選輯（二）》，頁250。應注意的是，軍務局俞局長又根據陳廷鎮的回報加註意見，謂柯遠芬雖有判斷錯誤，警備疏忽之過，但未宜苛責，「蓋事文職過失多而責重，軍人僅聽命行動而已。」按，俞濟時任軍務局長時，白天在軍務局辦公，晚上到總統府辦公，凡屬軍務文件皆先由俞閱後呈蔣批示，可謂紅極一時，致俞濟時門前每日顯貴盈門，經常有軍政大員前來拜望以圖拉攏。參見王正元，〈為蔣介石專線接話十二年〉（五），原載《臺灣週刊》，2003年第42期，轉登www.china.org.cn。
78,ch04,柯遠芬，〈事變十日記〉，頁232。
78,ch05,柯遠芬，〈事變十日記〉，載臺灣新生報社編，《衝越驚濤的年代》，頁196。
79,ch02_0001,〈嘉義市三二事變報告書〉，《臺灣省警備總司令部檔案：綏靖執行及處理報告（二）》，頁31。
79,ch03_0001,賈廷詩等訪問紀錄，《白崇禧先生訪問紀錄》（下冊）（臺北：中央研究院近代史研究所，1984年5月），頁257-258。
79,ch04,〈陳儀與招商局總經理徐學來往文電〉，收入陳興唐編，《臺灣「二．二八」事件檔案史料（上卷）》，頁166。
79,ch05,吳濁流，《臺灣連翹》，頁188。
80,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁115；許雪姬訪問、蔡說麗紀錄，〈王作金先生訪問紀錄〉，載於中央研究院近代史研究所，《口述歷史（4）：二二八事件專號》，頁359-360。
80,ch03_0001,〈葉秀峰呈蔣主席三月廿六、七日情報〉，《二二八事件資料選輯（二）》，頁230。
80,ch04,張任飛，〈我論陳公洽〉，收入林德龍輯註，《二二八官方機密史料》。
80,ch05,彭德，臺灣苗栗人，1914年生，日本大學貿易系畢業，戰爭中經香港入上海，1944年曾在第三戰區服務，擔任臺灣工作團教官。戰後返臺，當選過省參議員，並被派任國民黨新竹黨部指導員。
81,ch02_0001,林木順，《臺灣二月革命》，頁103-104。
81,ch03_0001,〈白崇禧呈蔣主席三月有電〉，《二二八事件資料選輯（二）》，頁220。
81,ch04,柯遠芬，〈事變十日記〉，頁240。
81,ch05,吳濁流，《臺灣連翹》，頁193。
82,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁146-147；陳威宇先生（79A24）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》，頁468-469；○先生（77C4）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》，頁466-468。
82,ch03_0001,〈陳誠呈蔣主席四月十二日代電〉，《二二八事件資料選輯（二）》，頁237。
82,ch04,何漢文，〈臺灣二二八起義見聞紀略〉，頁134；140。
82,ch05,孫萬國，〈半山與二二八初探〉，《二二八事件研究論文集》，頁257。
83,ch02_0001,所提五項要求：一、立即解除戒嚴令；二、被捕之市民應即開釋；三、下令不准軍、憲、警開槍；四、官民共同組織處理委員會；五、要求陳儀對民眾廣播。參見林木順，《臺灣二月革命》，頁19。
83,ch03_0001,徐濟德，《陳誠的軍政生涯》（長春：吉林文史出版社，1988年），頁181。
83,ch04,中國國民黨黨史會，〈國防最高委員會常務會議二二三至二二六及二三○次會議紀錄〉，中央研究院近代史研究所檔案館保存。
83,ch05,李翼中，《帽簷述事》，載中央研究院近代史研究所編印，《二二八事件資料選輯》，頁389。
84,ch02_0001,同前註，頁21-22；《臺灣新生報》，1947年3月3日。
84,ch03_0001,〈陳誠呈蔣主席三月十日簽呈〉，《二二八事件資料選輯（二）》，頁140。
84,ch04,同上。
84,ch05_0001,根據目前內政部人民團體法之分類，所謂人民團體分為：職業團體、社會團體、政治團體。本文所指的社會團體，不依前述人團法之界定，而是泛指當時涉入二二八事件之政治性結社組織。
85,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁73、79、86、94、97、106、113、117、130、138、141、143、148；陳翠蓮，《派系鬥爭與權謀政治：二二八悲劇的另一面相》，頁170-172。
85,ch03_0001,參見徐濟德，《陳誠的軍政生涯》，頁183-186。
85,ch04,〈蔣主席致陳儀三月微電〉，〈大溪檔案〉，頁70。
85,ch05_0001,蔣永敬、李雲漢、許師慎編，《楊亮功先生年譜》（臺北：聯經出版公司，1988年），頁393-403。
86,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁74。
86,ch03_0001,〈陳誠呈蔣主席六月十六日簽呈〉，《二二八事件資料選輯（二）》，頁342-343。第九條是指「接戰地域」內犯刑法諸罪由軍事機關自行審判或交法院審判之；第十四條則是指戒嚴地域內不得侵害地方行政機關及司法機關之職權。詳見1934年公布之戒嚴法。蔡鴻源主編，《民國法規集成（第四十六冊）》（中國合肥：黃山書社，1999年），頁41。
86,ch04,柯遠芬，〈事變十日記〉，頁251。
86,ch05_0001,柯遠芬，〈臺灣二二八事變之真像〉，收入中央研究院近代史研究所編印，《二二八事件資料選輯（一）》，頁21-29。
87,ch02_0001,《臺灣新生報》，1947年3月6日。
87,ch03_0001,〈白崇禧呈蔣主席二月廿五日簽呈〉，《二二八事件資料選輯（二）》，頁352-353。蔣介石在文末批示「此件電魏主席問其意見如何」，竟不願逕作決定，想必要由省主席魏道明就「政治影響」考量再說。不過此一公文的附件已有這13案合共29人的審核意見表，分別有減輕刑度的改判建議。
87,ch04,蔣渭川，《二二八事變始末記》（臺北：家屬自印，1991年3月），頁72-74。
87,ch05_0001,陳儀深，〈豈止是「維持治安」而已─論蔣介石與臺省軍政首長對二二八事件的處置〉，收入李旺台總編輯，《二二八事件新史料學術論文集》（臺北：財團法人二二八事件紀念基金會，2003年12月25日），頁144-161。
88,ch02_0001,委員名單包括國民參政員林獻堂、陳逸松，國大代表李萬居、連震東、林連宗、黃國書，臺北市參議員周延壽、潘渠源、簡檉堉、徐春卿、吳春霖，省參議員王添灯、黃朝琴、黃純青、蘇維樑、林為恭、郭國基；候補委員為洪火煉、吳國信。參見長官公署新聞室編，〈臺灣暴動事件紀實〉，頁248；《臺灣新生報》，1947年3月7日。
88,ch03_0001,〈陳誠呈蔣主席六月四日簽呈〉，《二二八事件資料選輯（二）》，頁340-341。雖然李友邦在中國大陸抗戰期間，曾與共產黨人有一段「比較友好的關係」，同時在臺灣義勇隊之中可能也有一些共產黨人，但二二八事件時所謂窩藏奸匪等事卻是子虛烏有。參見陳正平，《李友邦與胞抗日》（中國福州：福建人民出版社，1998年），頁140-141。
88,ch04,〈陳儀在事件中的講話和廣播詞〉，頁338。
88,ch05_0001,〈金燮佳上言普誠代電呈報二二八事件經過概況及其對事件的觀察認知（民國36年4月7日批）〉，侯坤宏、許進發編，《二二八事件檔案彙編（二）》（臺北：國史館，2002年），頁182。
89,ch02_0001,《臺灣新生報》，1947年3月8日；楊亮功、何漢文，〈調查「二二八」事件報告〉，中央研究院近代史研究所主編，《二二八事件資料選輯（二）》，頁273-281。
89,ch03_0002,參見陳儀深，〈民國卅五年政治協商會議述評〉，《歷史月刊》第28期（1990年5月），頁104-111。
89,ch04,〈陳儀呈蔣主席三月陽電〉，〈大溪檔案〉，頁90。
89,ch05_0001,馬起華著，《抗戰時期的政治建設》（臺北：近代中國，1986年），頁118。
90,ch02_0001,楊亮功，〈「二二八」事變奉命查辦之經過〉，收錄於蔣永敬、李雲漢、許師慎編，《楊亮功先生年譜》（臺北：聯經出版公司，1988年10月），頁353。
90,ch03_0002,馬歇爾於1945年12月以「大使銜特別代表」身份來華，迄1947年1月7日離華返國。他提出的調處方案被批評為「幻想建立一個以國民黨為首，有共產黨參加、自由主義份子起主要作用的政府」，一廂情願以為「共產黨作為正式的反對黨的存在將迫使國民黨實行它急需的改革」，因而既不能使國民黨滿意亦與中共追求的「聯合政府」目標相去甚遠。見陶文釗，《中美關係史（1911-1950）》（中國重慶：重慶出版社，1993年），頁430。
90,ch04,〈蔣主席致陳儀三月虞電〉，〈大溪檔案〉，頁91-92。
90,ch05_0001,陳芳明編，《蔣渭川與他的時代》，頁201。
91,ch02_0001,藍博洲，《沉屍·流亡·二二八》，頁229。
91,ch03_0002,關於且戰且談以致調處失敗，詳見郭廷以《近代中國史綱》下冊（香港：中文大學出版社，1980年），頁756-771。
91,ch04,〈陳儀呈蔣主席三月虞電〉，〈大溪檔案〉，頁96-97。
91,ch05_0001,《民報》，1945年11月18日。有關人民協會參閱：蘇新，《憤怒的臺灣》（臺北：時報文化出版公司，1993年），頁114-116（原書於1949年以莊嘉農之筆名在香港出版，書名同）。戰前，以王萬得為首的改革同盟與謝雪紅一派存有對立關係，故人民協會並非吸納全部臺共黨員，改革同盟之臺共幹部大多加入臺灣省政治建設協會。
92,ch02_0001,蔣渭川遺稿，《二二八事變始末記》（臺北：蔣梨雲等編著，1991年3月），頁40-41。
92,ch03_0002,秦孝儀總編纂，《總統　蔣公大事長編初稿》卷六下冊（1978年10月31日），頁3148。
92,ch04,蔣永敬等編，《楊亮功先生年譜》（臺北：聯經出版公司，1988年），頁353。
92,ch05_0001,蘇新，《憤怒的臺灣》，頁114-118。
93,ch02_0001,如28日事件引爆後，陳儀當日呈給蔣主席的電報中，報告此事件係「奸匪勾結流氓，乘專賣局查禁私煙機會，聚眾暴動，傷害外省籍人員。」又於3月1日對全臺廣播詞指出「昨天參加暴動而被逮捕的人，我曉得其中亦有脅從的，隨聲附和的……，但這批人中，難保其中沒有很壞的人」，警總參謀長柯遠芬在日記上也寫道：「這次事變的發生自然有奸人從中煽動。」參見〈陳儀呈蔣主席二月儉電〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁64；〈陳儀在事件中的講話與廣播詞：第一次廣播詞〉，鄧孔昭主編，《二二八事件資料集》，頁336；柯遠芬，〈事變十日記〉，鄧孔昭主編，《二二八事件資料集》，頁239。
93,ch03_0002,牛軍，〈解放戰爭時期的美蘇與國共兩黨關係〉，收入陶文釗等主編，《中美關係與東亞國際格局》（中國北京：中國社會科學出版社，2003年），頁216-254。
93,ch04,林德龍輯著，《二二八官方機密史料》，頁52-53。
93,ch05_0001,《臺灣新報》，1945年10月2日。
94,ch02_0001,有關陳儀請兵日期之事，有許多說法：原《和平日報》記者楊克煌稱3月1日陳儀即要求中央派兵；臺共黨員蘇新則認為是3月2日；記者唐賢龍則說是3月3日；而1991年由行政院組成的研究「二二八事件」小組所作成之報告則認為，陳儀求援請兵的過程是漸進的，並非一開始就準備動用大軍強力鎮壓，至遲應為3月6日呈請蔣主席說明此事件的詳細報告中，才正式提出請兵。不過，當時中央獲知臺灣二二八事件消息，不僅是由陳儀而來，另外也有從軍情系統、省黨部及其他管道等。是故，請兵要求也可能由其他人所請。參見林木順，《臺灣二月革命》，頁20-23；蘇新，《憤怒的臺灣》，頁122；唐賢龍，〈臺灣事變內幕記〉，鄧孔昭主編，《二二八事件資料集》，頁94；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁202-203。
94,ch03_0002,香港《華商報》（1947年3月9日），頁2。
94,ch04,蔣渭川，《二二八事變始末記》，頁69。
94,ch05_0001,洪石柱原為新文協中央常務委員，中日戰爭時期擔任臺灣義勇隊訓練組長，後轉任三青團臺灣第二科科長（負責組織訓練）。章子惠，《臺灣時人誌》（臺北：國光出版社，1947年），頁208。
95,ch02_0001,〈蔣主席致陳儀三月虞電〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁91-92。
95,ch03_0002,金林，〈另一種內戰在開展〉，香港《華商報》（1947年2月23日），頁2。
95,ch04,林德龍輯著，《二二八官方機密史料》，頁107-108。
95,ch05_0001,張炎憲、王逸石、高淑媛、王昭文，《嘉義驛前二二八》（臺北：吳三連臺灣史料基金會，1995年），頁18-21。
96,ch02_0001,見臺灣省警備總司令部，《臺灣省警備總司令部檔案：案犯處理（二）》，頁85-98；侯坤宏、許進發編，《二二八事件檔案彙編（十六）》（臺北：國史館，2004年11月），頁135；陳芳明，《謝雪紅評傳》（臺北：前衛出版社，1991年7月），頁327-339。關於「二七部隊」的成立時間、組織、人數與實際領導人，官方檔案與坊間著作說法不一，目前尚健在的「二七部隊」部隊長鍾逸人，亦提出不同說法。見鍾逸人，《辛酸六十年（上）》，頁479-489；鍾逸人先生（77A16）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》，頁400-407；黃秀政訪問、連偉齡紀錄，1991年7月11日，訪鍾逸人，於臺中市西屯區唐莊茶坊。另可參考黃金島口述、王世勛筆記，《站在第一線》（臺中：著者自印，1988年），頁12-13；古瑞雲，《臺中的風雷》，頁55-58；黃金島著，潘彥蓉、周維朋整理，《二二八戰士：黃金島的一生》（臺北：前衛出版社，2004年12月），頁100-101。
96,ch03_0002,儲安平，〈失敗的統治〉，《觀察》週刊第1卷第3期（1946年9月14日），頁3-4。
96,ch04,蔣渭川，《二二八事變始末記》，頁69。
96,ch05_0001,臺灣省行政長官公署民政處，〈關於各黨派掛牌公開活動案〉《國史館檔案：450-269》（國史館收藏，未出版）。
97,ch02_0001,黃金島口述、王世勛筆記，《站在第一線》，頁25-37；古瑞雲，《臺中的風雷》，頁68-90；臺灣省警備總司令部，《綏靖執行與處理報告（三）》，頁3；黃金島著，潘彥蓉、周維朋整理，《二二八戰士：黃金島的一生》，頁109-135。
97,ch03_0002,周宏濤口述，汪世淳撰寫，《蔣公與我—見證中華民國關鍵變局》（臺北：天下遠見出版公司，2003年），頁40-41。
97,ch04,〈陳儀呈蔣主席三月六日函〉，〈大溪檔案〉，頁71-80。
97,ch05_0001,《臺灣省行政長官公署公報》第1卷第1期，（1945年12月1日）。
98,ch02_0001,有關原住民下山應援事情，可參考許雪姬，〈臺灣光復初期的民變：以嘉義三二事件為例〉，賴澤涵編，《臺灣光復初期歷史》（臺北：中央研究院中山人文社會科學研究所，1993年），頁187-189。
98,ch03_0002,〈陳儀呈蔣主席函〉，收入中央研究院近代史研究所編印，《二二八事件資料選輯（二）》，頁59-62。
98,ch04,〈二二八處委會告全國同胞書〉，收入鄧孔昭編，《二二八事件資料集》，頁269。
98,ch05_0001,臺灣省行政長官公署編印《臺灣省行政長官公署三十五年度工作報告》（臺北：臺灣省行政長官公署，1947年），頁25。薛月順編，《臺灣省政府檔案史料彙編　臺灣省行政長官公署時期（二）》（臺北：國史館，1998年），頁167-170。
99,ch02_0001,張炎憲、王逸石、高淑媛、王昭文採訪紀錄，《嘉雲平野二二八》（臺北：吳三連臺灣史料基金會，1995年），頁69-105；林啟旭，《臺灣二二八事件》，頁102-104；林木順，《臺灣二月革命》，87-89。
99,ch03_0002,〈蔣主席致陳儀二月蒸電〉，《二二八事件資料選輯（二）》，頁57-58。
99,ch04,吳濁流，《臺灣連翹》，頁187。蘇新，《憤怒的臺灣》，頁140-141。葉芸芸編寫，《證言二．二八》（臺北：人間出版社，1990年2月），頁99。
99,ch05_0001,李翼中，〈帽簷述事〉，頁400。黃富三、許雪姬訪問，蔡說麗、朱明發紀錄，〈廖德雄先生訪問紀錄〉，《口述歷史（四）》（臺北：中央研究院近代史研究所，1993年），頁60。
100,ch02_0001,〈嘉義市三二事變報告書〉，《臺灣省警備總司令部檔案：綏靖執行及處理報告（二）》，頁31。
100,ch03_0002,〈保密局呈蔣主席2月26日情報〉，《二二八事件資料選輯（二）》，頁63。
100,ch04,蔣永敬等編，《楊亮功先生年譜》，頁353。
100,ch05_0001,《民報》1946年1月8日。
101,ch02_0001,當時高雄駐軍有整編二十一師獨立團、高雄要塞司令部及海軍臺彭專員公署等官兵共計八千三多人。參見許雪姬編纂，《續修高雄市志．卷八社會志．二二八事件篇》（高雄：高雄市文獻委員會編印，1995年6月），頁38-39。
101,ch03_0002,〈桂永清呈蔣主席3月5日簽呈〉，《二二八事件資料選輯（二）》，頁65-66。
101,ch04,蔣永敬等編，《楊亮功先生年譜》，頁359。
101,ch05_0001,《人民導報》1946年1月15日。
102,ch02_0001,黃仲圖，〈高雄市二二八事變報告書〉；彭孟緝，〈臺灣省「二二八」事件回憶錄〉，載於中央研究院近代史研究所編，《二二八事件資料選輯（一）》，頁57-58。
102,ch03_0002,〈陳儀呈蔣主席2月丑儉電〉，《二二八事件資料選輯（二）》，頁64。
102,ch04,蔣永敬等編，《楊亮功先生年譜》，頁359。
102,ch05_0001,《臺灣新生報》1946年3月4日。
103,ch02_0001,李佛續先生（80A71）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》，頁432-433；彭孟緝，〈臺灣省「二二八」事件回憶錄〉，中央研究院近代史研究所編，《二二八事件資料選輯（一）》，頁104；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁117-118；黃仲圖，〈高雄市二二八事變報告書〉。
103,ch03_0002,李翼中，〈帽簷述事—臺灣二二八事件日錄〉，頁376-384。
103,ch04,路人，〈臺灣二二八真相〉，《新聞天地》23（1947年5月），頁28。
103,ch05_0001,《人民導報》1946年4月8日。《民報》 1946年4月8，9日。但是，於修改章程並變更名稱的合法化過程中，部份民眾協會成員未繼續加入政建協會，這群退出者大多屬於已經參加三青團的左翼份子。
104,ch02_0001,許雪姬訪問、蔡說麗紀錄，〈王作金先生訪問紀錄〉，載於中央研究院近代史研究所，《口述歷史（4）：二二八事件專號》，頁361-362；許雪姬、方蕙芳訪問、方蕙芳紀錄，〈郭榮一先生訪問紀錄〉，載於中央研究院近代史研究所，《口述歷史（4）：二二八事件專號》，頁366-367。
104,ch03_0002,〈陳儀呈蔣主席3月6日函〉，《二二八事件資料選輯（二）》，頁71-80。
104,ch04,李翼中，〈帽簷述事〉，頁389。
104,ch05_0001,蔣渭川曾提及甚多協會幹部亦為黨員，其擔任黨幹部之情況不詳。陳芳明編，《蔣渭川與他的時代》，頁206。
