ref_id,source_file,text
501,ch02_03,當時東港有位自日本習醫開業的許清琛醫生，他除了在診所看病外，有時也應患者之請出診。某日晚上約八點，他由火車站附近騎著腳踏車，車前放著醫事用的皮包，正往所住的原日本官舍區回家，在距家一百公尺處有一座小橋，有三個士兵等在橋頭處，見許醫生騎車至，便進行搶劫。許醫生在學中學過柔道，便奮起反抗，這時一士兵突然拔槍射擊，打中許醫生之上臂，血流不止。橋邊民房耳聞哄亂、槍聲，紛紛探頭觀看究竟，其中有許家親戚乃趕緊開門讓許醫生躲入。住在官舍的許醫師之大弟正擬騎車出門接大哥，聞槍聲趕到橋上，腳踏車被搶，人被押到橋下電線桿處，一名士兵解下綁腿布將他綑綁在電線桿。這時許家第三個兒子在家照看醫館，有鄉人來報知此事，乃赤腳趕往。到橋頭士兵以槍瞄準他，他急忙向橋旁民房的廊下躲避，結果仍被擊中腳踝。士兵將許醫生的大弟、二弟抓進區署，反誣他們要搶劫士兵。軍方此舉使東港地區民眾氣憤難平，擁至出事地點喧騰不已。軍方見狀，立刻釋放許醫生的兩個弟弟。此一事件發生，區署立即拘捕三名軍人到案，而軍人所屬團部層峰關心此事命予嚴辦，呈報旅部判決，主犯谷衛安判有期徒刑五年，從犯吳偉、華六福無罪。然警備總部命改判，以主犯班長谷衛安以共同殺人未遂判處死罪，褫奪公權終身；鐘久章共同殺人未遂處有期徒刑八年，褫奪公權八年；吳偉、華六福判無罪；而這兩名軍人的直屬連長雷思進、排長張德山，各予撤職處分辦理，才暫時平息民怨。然而到了民國三十六年二月，由於糧價陡漲，而奸商仍藉東港走私米糧出境，當時屏東、高雄已公告嚴禁糧食外運，而十二日竟有以三智、車成美兩米廠名義，經縣政府、縣參議會糧食局證明之白米三百多包外運，使東港民眾譁然！這時二二八事件已在台北爆發了。以上請參見許雪姬、方惠芳，民八十年八月十日，訪邱許淑霞（許清琛醫師之妹），於高雄國賓飯店；《國聲報》，民卅六年一月八日，三版；《人民導報》，民卅六年二月十八日。
502,ch02_03,同500；許雪姬、方惠芳，民八十年六月廿九日，訪陳清泉，於陳宅。
503,ch02_03,八(2)，17-2，台灣省二二八事件經過，頁七七，〈高雄縣公教人員傷亡調查表〉，黃金對肺部重傷。
504,ch02_03,林銘恩先生訪問記錄。
505,ch02_03,十六，4193-13，頁六，台灣白員因內亂涉訟一案。
506,ch02_03,同上。
507,ch02_03,"同500；陳鴻漸，〈二二八事件憶往〉,《自立早報》，民八一年二月九日，第六版。"
508,ch02_03,許雪姬、方惠芳，民八十年六月廿九日，訪姚秋冬，於姚宅。
509,ch02_03,〈黃鍾藩回憶錄〉收入陳木杉，《二二八真相探討》，無頁碼。
510,ch02_03,黃有興、陳泰安先生口述收入，《二二八事件文獻輯錄》，頁一六九；阮美姝，《幽暗角落的泣聲》，頁二八五～二八六，〈四十五年來他不回家──品田昌克醫師的抗議與悲痛〉。
511,ch02_03,台灣省警備總司令部檔案：綏靖執行及處理報告（一），頁二○。
512,ch02_03,同上。
513,ch02_03,八(2)，17-2，頁七五，黃達平，前引文。
514,ch02_03,傅緯武先生訪問記錄，收入《二二八事件文獻輯錄》，頁一七一～一七四。
515,ch02_03,鄭哲文，〈安靜的澎湖〉，《台灣二二八事件親歷記》，頁二○六。
516,ch02_03,許雪姬，民八十年八月七日、九日，訪許整景，於許宅。
517,ch02_03,許整景、傅緯武先生訪問記錄。
518,ch02_03,許雪姬，民八十年七月廿五日，訪紀淑、紀美都姊妹，於許宅。
519,ch02_03,〈馬公要塞司令部為電轉澎湖縣二二八事件暴亂分子處理情形請查照由〉，台灣省警備總司令部檔案：案犯處理(二)，頁一七八。
520,ch02_03,《台灣新生報》，民卅六年三月十六日。
521,ch02_03,同519。
522,ch02_04,〈台灣二二八事變基隆區綏靖報告書〉，台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁七九；又見《勘亂時期重要文件分案輯編》，總統府檔案：《台灣二二八事件》(下)，頁二三一，楊亮功、何漢文報告。
523,ch02_04,朱麗水談話記錄，台灣省文獻委員會編，《二二八事件文獻輯錄》，台中：該會，民八十年十一月，頁六五六。
524,ch02_04,「通報：基隆方面」，台灣省警備總司令部檔案：其他，頁四六；《台灣暴動事件紀實》，頁二○九。
525,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁七九。
526,ch02_04,同上，頁七九～八○。「電報基隆執行戒嚴後之情形」，台灣省警備總司令部檔案：綏靖執行及處理報告(一)，頁九。
527,ch02_04,勁雨編，《台灣事變真相與內幕》，頁二一～二二；林木順(Ａ)，頁四六；鄧孔昭編，《二二八事件資料集》，台北，稻鄉出版社，民八十年，頁一二八。
528,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八○～八一。
529,ch02_04,《台灣省「二二八」事變記事》，頁四七。
530,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八一～八五。
531,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(一)，頁八七，電報尚有暴徒千餘祕集瑞芳一帶及劫奪警察所武器情形，謹電鑒核。
532,ch02_04,林啟旭，《二二八事件綜合研究》，頁七七。
533,ch02_04,"鄧孔昭編，前引書，頁一二九。Public Record Office, FO/371/63425, Messrs Jardine & Mafheson & Co.’s Agent: Summary of Events in Formosa，亦指出三月二日基隆港附近有衝突發生。"
534,ch02_04,王建生、陳婉真、陳湧泉，《一九四七台灣二二八革命》，頁一九一。
535,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八五～八六。
536,ch02_04,鄧孔昭，前引書，頁一二九。
537,ch02_04,王建生、陳婉真、陳湧泉，頁二二七。
538,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八六。
539,ch02_04,王建生、陳婉真、陳湧泉，頁二二七～二二八。
540,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八六。
541,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(一)，頁九○～九一，電報暴徒在各地情況。
542,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八六。
543,ch02_04,柯遠芬，〈事變十日記〉，李敖編，《二二八研究》，頁二五九。
544,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八七。
545,ch02_04,"Public Record Office, FO/371/63425, Report of British Consulate, Tamsui Formosa, March 10th, 1947."
546,ch02_04,鄧孔昭編，頁一九一～一九二。
547,ch02_04,同上，頁一二九；另見黃富三，民八十年八月廿四日，訪張桂章，於張宅。
548,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁八七～八八。
549,ch02_04,《和平日報》，民卅六年三月十四日，第二版。
550,ch02_04,雅三，〈「二二八」事變的透視〉，《台灣月刊》，第六期，民卅六年四月，頁一四～一五。
551,ch02_04,何漢文，〈台灣二二八事件見聞紀略〉，鄧孔昭編，前引書，頁一八四。
552,ch02_04,陳芳明編，《台灣戰後史資料選》，台北：前衛出版社，一九九一年，頁一八二。
553,ch02_04,《大明報》，民卅六年三月五日，第一版。
554,ch02_04,《大明報》，民卅六年三月六日，第一版；《中外日報》，民卅六年三月八日，第一版；台灣省警備總司令部檔案：其他，頁八；王建生、陳婉真、陳湧泉，頁二一一。
555,ch02_04,勁雨編，頁二○；另參閱吳文星，民八十年六月十五日，訪林金春，於莊錫財宅；吳文星，民八十年八月廿三日，訪葉朝清，於葉宅；吳文星，民八十年八月廿四日，訪陳兆震，於陳宅。
556,ch02_04,許火炎先生訪問記錄，台灣省文獻委員會編，《二二八事件文獻輯錄稿》，頁五二三七。
557,ch02_04,台灣省警備總司令部檔案：其他，頁八。
558,ch02_04,台灣省文獻會編，前引書，頁五三七一。
559,ch02_04,台灣省警備總司令部檔案：其他，頁七～八。
560,ch02_04,《大明報》，民卅六年三月七日，第一版。
561,ch02_04,參閱吳文星，民八十年八月廿四日，訪白長川，於白宅；吳文星，民八十年六月十五日，訪莊錫財，於莊宅；林金春先生訪問記錄。
562,ch02_04,〈台灣省二二八暴動事件報告〉，陳芳明編，前引書，頁一八七，台北縣五名被毆傷者均不在宜蘭境內。
563,ch02_04,《台灣省「二二八」事變記事》，頁五○。
564,ch02_04,花蓮縣政府，〈花蓮縣二二八事變報告書〉，監察院，台灣省「二二八」事件經過，附件十四，頁八七、九一；勉之，〈花蓮紛擾紀實〉，鄧孔昭編，前引書，頁二二五。
565,ch02_04,同上；勁雨編，頁三八。
566,ch02_04,《民報》，民卅六年三月九日，第二版；花蓮縣政府，前引報告，頁九一、九四～九五；鄧孔昭編，頁二二五～二二六。另總統府，前引檔案，頁九六，載稱：「（四日）本市學生青年於午後召開會議，響應暴動，隨即向各機關進攻，強迫外省公職人員退出。」核與事實不符。
567,ch02_04,《民報》，民卅六年三月九日，第二版；花蓮縣政府，前引報告，頁八一～八八。
568,ch02_04,花蓮縣政府，前引報告，頁九六；鄧孔昭編，頁二二六～二二七。
569,ch02_04,花蓮縣政府，前引報告，頁九二。
570,ch02_04,花蓮縣政府，前引報告，頁九一；鄧孔昭編，頁二二七。
571,ch02_04,花蓮縣政府，前引報告，頁九二。
572,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁四七。
573,ch02_04,總統府，前引檔案，頁一○九。
574,ch02_04,花蓮縣政府，前引報告，頁八八、九六；鄧孔昭編，頁二二八。
575,ch02_04,花蓮縣政府，前引報告，頁九七。
576,ch02_04,同上。
577,ch02_04,吳文星，民八十年九月廿三日，訪黃炳祥，於黃宅。
578,ch02_04,花蓮縣政府，前引報告，頁八八、九○～九一；鄧孔昭編，頁二二八。
579,ch02_04,勁雨編，頁三八。
580,ch02_04,鄧孔昭編，頁二二九。
581,ch02_04,吳文星，民八十年八月十一日，訪盧水旺，於盧宅。
582,ch02_04,花蓮縣政府，前引報告，頁八九；鄧孔昭編，頁二二九～二三○；雅三，前引文，頁七。
583,ch02_04,吳文星，民八十年十月八日，訪謝膺毅，於謝宅。
584,ch02_04,《大明報》，民卅六年三月八日，第一版；花蓮縣政府，前引報告，頁九二，謂處委會於九日宣言不獨立、不共產。
585,ch02_04,鄧孔昭編，頁二三○；花蓮縣政府，前引報告，頁九二。
586,ch02_04,鄧孔昭編，頁二三○～二三一。
587,ch02_04,《和平日報》，民卅六年三月十九日，第二版。
588,ch02_04,吳文星，民八十年七月廿八，訪林茂盛，於林宅。
589,ch02_04,吳文星，民八十年七月廿日、廿一日，訪古金龍，於古宅；吳文星，民八十年七月廿一日，訪黃景榮，於黃宅。
590,ch02_04,花蓮縣政府，前引報告，頁九○。
591,ch02_04,勁雨編，頁三八。
592,ch02_04,謝膺毅先生訪問記錄。
593,ch02_04,林茂盛先生訪問記錄。
594,ch02_04,花蓮縣政府，前引報告，頁九○。
595,ch02_04,花蓮縣政府，前引報告，頁一○二、一○四；台灣省警備總司令部檔案：綏靖執行及處理報告(二)，頁二七；雅三，前引文，頁一五。
596,ch02_04,〈台灣省二二八暴動事件報告〉，陳芳明編，頁一九○。
597,ch02_04,花蓮縣政府，前引報告，頁八九；另時人勉之，〈花蓮紛擾紀實〉一文，亦有相同的記載。
598,ch02_04,〈台灣省二二八暴動事件報告〉，陳芳明編，頁一五九。
599,ch02_04,吳文星，民八十年八月十日，訪黃福壽，於黃宅；吳文星，民八十年九月廿三日，訪黃炳祥，於黃宅；吳文星，民八十年七月廿七日，訪戴文鑑，於戴宅；吳文星，民八十年十月八日，訪謝膺毅，於謝宅；吳文星，民八十年七月廿八日，訪林茂盛，於林宅。
600,ch02_04,花蓮縣政府，前引報告，頁八九、九六；鄧孔昭編，頁二三一。
601,ch02_04,《上海大公報》，民卅六年三月十二日；花蓮縣政府，前引報告，頁八九、九八；鄧孔昭編，頁二三一。
602,ch02_04,陳芳明編，頁一九一。
603,ch02_04,總統府，前引檔案，頁一二○。
604,ch02_04,《和平日報》，民卅六年三月十九日，第二版。
605,ch02_04,《和平日報》，民卅六年三月十五日，第二版。
606,ch02_04,雅三，前引文，頁一四～一五。
607,ch02_04,《大明報》，民卅六年三月七日，第一版。
608,ch02_04,台灣省警備總司令部檔案：綏靖執行及處理報告(三)，頁一四。
609,ch02_04,同上。
610,ch02_04,吳文星，民八十年十月六日，訪黃金城，於黃宅。
611,ch02_04,同608，頁八～九。
612,ch02_04,吳文星，民八十年七月廿日，訪陳昶叶，於陳宅。
613,ch02_04,陳榮昇，〈不堪回首「二二八」〉，台灣省文獻委員會編，《二二八事件文獻輯錄》，頁五七七。
614,ch02_04,同608，頁一五。
615,ch02_04,吳文星，民八十年十月九日，訪黃金炳，於黃宅；吳文星，民八十年十月五日，訪劉清奇，於劉宅；吳文星，民八十年七月十九日，訪蘇金台，於蘇宅；黃金城訪問記錄；陳昶叶訪問記錄；陳榮昇，前引文，頁五七七。
616,ch02_04,同608，頁一八～一九。
617,ch02_04,同上，頁一五。
618,ch02_04,同上，頁二五～二七。
619,ch02_04,總統府，前引檔案(上)，頁一三五。
620,ch02_04,參閱蘇金台、陳昶叶訪問記錄；吳文星，民八十年八月四日，訪林川維，於林宅。
621,ch02_04,同608，頁一○。
622,ch02_04,同上，頁一五～二○。
623,ch02_04,同上，頁一四～一五。
624,ch02_04,勁雨編，頁三七。
625,ch02_04,吳文星，民八十年十月九日，訪韓玉照，於中央氣象局台東觀測站。
626,ch02_04,《和平日報》，民卅六年三月十五日，第二版。
627,ch02_04,同608，頁二五～二七；雅三，前引文，頁一四～一五。
